영문명,국문명
TOMFORD,톰포드
tomar,토마르
TOMMYHILFIGER,타미힐피거
tomorrowobject,투모로우오브젝트
Tomotokki,토모토끼
TOMS,탐스
TONEMATT,톤매트
toneofyou,톤오브유
TONESTAINED,톤스테인드
ToniPons,토니폰즈
TONNO22,톤노22
TOOF,투프
TOOFACED,투페이스드
TOOLORED,툴러드
TOOLSBC8000,툴스비씨8000
TOPLACE,투플레이스
torreya,토레야
Torriden,토리든
TORYBURCH,토리버치
TOSE,토새
TOTEME,토템
TOU,티오유
TOUCHGROUND,터치그라운드
touchland,터치랜드
toumei,토메이
TOUN28,톤28
toust,토우스트
TOVEREGA,토브레가
TOWBINARE,투빛나래
towelogist,타월로지스트
TOYKEAT,토이킷
toyoil,토요일
TPSY,팁시
TRATAC,트라택
TravelBlue,트래블블루
TRAVELMATE,트레블메이트
TRAVELER'SCHOICE,트래블러스초이스
TRAVELUS,트래블러스
TREATROOM,트리트룸
treten,트레텐
TRIGENCO,트리젠코
TRIGGERPOINT,트리거포인트
TRIKER'S,트리커스
TripLESens,트립르센스
TRIPLEBLACK,트리플블랙
TRIPSHION,트립션
TRISHA,트리샤
TRITONE,트라이톤
TROISROIS,뚜아후아
TRONIE,트로니
TROOPLONDON,트룹런던
TRUELABORATORY,정직한실험실
TRUEROMANCE,트루로맨스
TrunkProject,트렁크프로젝트
TRWA,트와
TRYTOTALK,트라이투톡
TSH,티에스에이치
tttType,티티티타입
TTUGBAEGEFAMILY,뚝배기패밀리
tuingreeda,투인그리다
TUFEIS,튜페이스
TUK,티유케이
TULIPALEE,툴리파리
TUMI,투미
TUO,투오
TUSTUS,투스투스
TVOBT,티브이오비티
TWB,타올가게봄
twelvesome,투엘브썸
TWIGNEWYORK,트위그뉴욕
TWN,티떠블유엔
TWOWAI,투와이
TWVP,트윗비피
TWWL,티더블유더블유엘
TYCHE,티케
TYPICA,티피카
uandjproject,유앤제이
U&lc,유앤엘씨
UBUN'TU,우분트
UCBerkeley,
Ugg,어그
UH-OH,어오
UIJI,유아이제이아이
ujewelscent,유주얼센트
Ulike,유라이크
ULKIN,얼킨
ULLALAPAJAMAS,울랄라파자마
ULTRAWAVE,울트라웨이브
UMNEWYORK,유엠뉴욕
UMM,음
UMUN,어뮨
unapresmidi,언아프레스미디
unpetitoiseau,언쁘띠오이슈
UNAFFECTED,언어펙티드
UNALLOYED,어널로이드
UNBDAY,언비데이
UNBOUNDEDAWE,언바운디드어위
UNCOATED247,언코티드247
UNCOS,언코즈
UNDERWRAPS,언더랩스
under82,언더82
UNDERAIR,언더에어
UNDERARMOUR,언더아머
UNDERCONTROL,언더컨트롤
UNDERCONTROLSTUDIO,언더컨트롤스튜디오
UNDERCROSS,언더크로스
UNDERYOUTH,언더유스
UNERI,우네리
unfold,언폴드
UNGLAYER,유엔지레이어
ungpa,엉파
UNI.J,유니제이
UNIERE,유니에르
UNIFIT,유니핏
UNIMAX,유니맥스
UNIONOBJET,유니온오브제
UNIPAIR,유니페어
UNITWATCHES,유니트워치스
Universalchemistry,유니버셜케미스트리
UNIX,유닉스
UNKiiND,언카인드
UNKNOWNBLUE,언노운블루
UNKNOWNPLANET,언노운플라넷
UNLEASHIA,언리시아
UNNOWN,언노운
UNPA,언파
unseen,언씬
UNTAGE,언티지
UNTOLDLABEL,언톨드레이블
UNUSUALANGLE,언유주얼앵글
uooon,운
UPSCALE,업스케일
UpstateStock,업스테이트스탁
UPTOWNLIIZ,업타운리즈
URAGO,유라고
URANGS,유랑스
URBANDECAY,어반디케이
URBANTHINGS,어반띵즈
URBANAGE,어반에이지
URBANDTYPE,어반디타입
URH,언더컨트롤로드하이커
urimera,유리메라
URNAVY,유아네이비
usite,유지떼
USUALEDIT,유주얼에딧
USUALM.E,유주얼엠이
UTTUT,어텃
V.101,브이일공일
v:habit,브이해빗
V`satelier,비스아틀리에
V2,브이투
VACH,바치
VAGHEGGI,바게지
VAIRA,바이라
Valentino,발렌티노
ValentinoRudy,발렌티노루디
VALFRE,발프레
VALLODENERA,벨로디네라
VanDerPigge,반데르피게
VANAV,바나브
VANEMIA,바네미아
VANITABLE,베니테이블
VANONE,반원
VANS,반스
vapur,베이퍼
VARISONC,베리송크
VARZAR,바잘
VASTIC,바스틱
VAVACOCO,바바코코
VDL,브이디엘
VDR,비디알
VEDA,베다
VEDIVERO,베디베로
VeganTiger,비건타이거
VEI-8,베이에잇
VEILANCE,베일런스
VEILGA,베일가
VEJA,베자
VEM.VER,벰버
VENDOME,방돔
VENGDI,벵디
VENIVEDIVICI,베니베디비치
VENIMEUX,베니뮤
VENN,벤스킨케어
VENQUE,벤크
vente,방떼
VENTELLA,벤텔라
ventimono,벤티모노
Ventolation,벤톨레이션
VERBE,베르브
verdamt,베담트
VERDANTSEOUL,버단트서울
VERESTO,베레스토
VERLIN,벨린
Vermilan,버밀란
VERONICAFORLONDON,베로니카포런던
VERRYTASTE,베리테이스트
Versace,베르사체
VERSET,버셋
VERSO,베르소
VertBerry,베르베리
VERTETNOIR,베르에누아
VERUTUM,베루툼
VERVE,버브
Vetements,베트멍
VETIR,베티르
VHX,브이에이치엑스
VIA,비아이에이
VIAKSTUDIO,비아케이스튜디오
VIAPLAIN,비아플레인
Viasogno,비아소뇨
VIABONDEVIA,비아봉드비아
VIALE,비알레
VIAMONOH,비아모노
VICTOR&ALBERT,빅터앤알버트
victoriashoes,빅토리아슈즈
VIDIVICI,비디비치
VidriosSanMiguel,산미구엘
VIKTOR&ROLF,빅터앤롤프
VIMUN,비먼
VINECashmere,바인캐시미어
VINKAN,빈칸
Vinoche,비노쉬
VINOOM,빈움
VINTAGE&CO,빈티지앤코
VINTAGEHOLLYWOOD,빈티지헐리우드
viollina,비올리나
VISKA,비스카
VISTIC,비스틱
VITAFEDE,비타페데
VITALSIGN,바이탈싸인
VITAMINA,비타민에이
VITANTONIO,비탄토니오
VIVAPLEATS,비바플리츠
VIVACLASSY,비바클래시
vivastudio,비바스튜디오
VIVE,비베
Vivevive,비브비브
vivicho,비비초
VIVIDY,비비디
VIVIENNEWESTWOOD,비비안웨스트우드
VIVIRNDAY,비비앤데이
vivlab,비브랩
VLACK,블랙
VLADVLADES,블라드블라디스
vlaho,블라호
VLEEDA,블리다
VMCL,브이엠시엘
VMTjewelry,브이엠티주얼리
vocavaca,보카바카
VODANA,보다나
VOGUEKOREA,보그코리아
VOID,보이드
VOIDPEOPLES,보이드피플스
VOIEBIT,브아빗
VOILEBLANCHE,보일블랑쉐
voirreve,브아레브
VOKS,복스
VOLUSPA,볼루스파
VONDITOLE,본디토레
VOYONN,보연
VPPLEMENT,브플먼트
VRUMOUS,브롬어스
VTCOSMETICS,브이티코스메틱
VU.CLASS,뷰클래스
VUIEL,뷔엘
vunque,분크
vuvetstudio,부벳스튜디오
VVAULTS,볼츠
VVV,브이브이브이
VYMADE,비메이드
W.dressroom,더블유드레스룸
w.iden,와이든
w.p.c,더블유피씨
W3AR,더블유쓰리에이알
W9,더블유나인
WAAC,왁
WAAR,와르
WACOQ,와코크
WADE,웨이드
WAIKEI,와이케이
WALKINGMEDALIST,워킹메달리스트
WANDLER,반들러
WANKERS,웽커스
wannathis,워너디스
WARDROBE,와드로브
Warmlish,웜리쉬
WASDA,워즈다
Washnwish,워시앤위시
watchoutbaby,왓치아웃베이비
WAVEGUN,웨이브건
WaveUnion,웨이브유니온
WAYSOFCRAFTING,웨이스오브크레프팅
WAYSKIN,웨이스킨
WAYWAY,웨이웨이
WAZE,웨이즈
WBNK,와바나키
weareyiyoon,위아이윤
WE.FAM,위팸
wearobe,웨어로브
WEATHERTURNINGSTUDIO,웨더터닝스튜디오
weatt,위에트
WEEKADE,위크에이드
WEEKDAY,위크데이
WEEMASK,휘마스크
WELEDA,벨레다
WELLA,웰라
WELLE,벨레
wemadesomethinggood,위메이드썸띵굿
wessen,웨신
WESTINGHOUSE,웨스팅하우스
WETHEROAD,위더로드
wetter,베터
WEWILL.CO,위윌
WEWOOD,위우드
WHATIWANT,왓아이원트
whateverwewant,왓에버위원트
WHATISLOVE,왓이즈럽
WHENIWASYOUNG,웬아이워즈영
Whirlpool,월풀
WHiRLYBiRD,월리버드
WHITEBLOOM,화이트블룸
WHITEKRAFT,화이트크래프트
WhiteProject,화이트프로젝트
WHITESANDS,화이트샌즈
WHODINGS,후딩스
WHYJAY,와이제이
WHY-RIROVER,와이리로버
wigglewiggle,위글위글
WILDBRICKS,와일드브릭스
WillC,윌씨
WILLICOT,윌리콧
WINDAMP,윈드앰프
WINLI,윈리
WIT-HOLIDAY,위트홀리데이
wittman,위트맨
WKND,위크엔드
WKNDRS,위캔더스
WNDERKAMMER,분더캄머
WOLGAN,월간
WONDERVISITOR,원더비지터
WONDERBRA,원더브라
WOOALONG,우알롱
Woodycolt,우디콜트
WOOLRICH,울리치
WOONMU,운무
WOOZO,우조
WORKSPEDITION,웍스페디션
WORKWEAR,워크웨어
WORTHWHILEMOVEMENT,월스와일무브먼트
WORTHWORD,워스워드
WOTANCRAFT,우탄크래프트
WOWUNDERWEAR,와우언더웨어
WRITTENONWATER,리튼온워터
WTMdeco&boma,화이트멘데코&보마
WunderGeist,분더가이스트
WUZUSTUDIO,우주스튜디오
WVPROJECT,더블유브이프로젝트
wwweekendin,위켄드인
XJewellery,엑스주얼리
XDDESIGN,엑스디디자인
XERO,제로
XEROSHOES,제로슈즈
XIAOMI,샤오미
XOUL,소울
XPERIMNT,엑스페리먼트
XPIER,엑스피어
XTONZ,엑스톤즈
XXA,투엑스에이
XYZ,엑스와이지
Y.W.Z,와이더블유젯
y2k,와이투케이
Y-3,와이쓰리
YAE,예
YAN13,얀13
YankeeCandle,양키캔들
YARNWORKS,얀웍스
YASESHOES,야세슈즈
YCH,와이씨에이치
ydbl,와이디비엘
Yeezy,이지
YELLOWSTONE,옐로우스톤
YELLOWSWALLOW,옐로우스왈로우
YENABYYENA,예나바이예나
YEO,와이이오
YEOMIDA,여미다
YEOMIM,여밈
YESEYESEE,예스아이씨
Yesn't,예슨트
yieyie,이에이에
YIGNIL,이그닐
YKRA,이크라
YMC,와이엠씨
YNM,와이엔엠
YOA,요아
YoN9,와이오앤나인
YONIACY,요니아시
YOOKIM,유킴
youause,유어유스
YouAlreadyKnow,유얼레디노우
YOUAREINVITED,유어인바이티드
YOUMI,여우미
YouNess,유니스
youngbridge,영브릿지
YOUNGCASE,영케이스
YOUNGANDONE,영앤드원
yOunglyyOungley,영리영리
YOUNGOH,영오
YOUR,유얼
YOURJANE,유어제인
YournameHere,유어네임히얼
YOURPEACE,유어피스
YOURMONTHYOURDAY,유어먼스유어데이
YOUSLEEP,유슬립
YOUTH,유스
YouWouldLoveThis,유우드러브디스
YOWE,요위
YSL,입생로랑
yuge,유즈
YUJI,유지
YUJIMEN,유지맨
YULL,율
YUN,윤
yunassi,유나씨
YUNJAC,연작
YUNNI.G,유니지
YUNSE,윤세
yup,여피
YUPPE,엽페
YURT,유르트
YUSE,유즈
YUULYIE,율이에
yvonneb,이본느비
YWF,와이더블유에프
YYCC,와이와이씨씨
zamberlan,잠발란
ZARIA,자리아
ZAXY,작시
ZCOLICO,젯콜리코
ZennyCloset,젠니클로젯
ZEROBAKERY,제로베이커리
ZEROEIGHTZEROEIGHT,제로에잇제로에잇
ZEROSTREET,제로스트릿
ZEUS,제우스
ZHOUERO,주에로
zigmunt,지그문트
zigzagfactory,지그재그팩토리
Zinganything,징애니띵
ZISOO,지수
ZISZAS,지스자스
ZOD,조드
ZOENA,조에나
Zplish,지플리시
ZTONE,즈톤
zudritt,주드리뜨
ZULUPACK,줄루팩
#000000,해쉬블랙
#3bart,드리바트
&needs,앤니즈
&SOCIETY,앤소사이어티
[sy:n]vasol,바솔
¡cheche!,체체
02ARMOIRE,세컨드아르무아
1YEARPERFORMANCE,원이어퍼포먼스
10.18,원제로에잇틴
100%pure,100%퓨어
1000V,천볼트
100BON,썽봉
104COVER,일공사커버
1064STUDIO,1064스튜디오
10BRICKS,텐브릭스
1159STUDIOS,일일오구스튜디오
12,일이
134MM,일삼사엠엠
13MONTH,써틴먼쓰
13MONTHCOSMETICS,써틴먼스코스메틱
1421radiostudio,1421라디오스튜디오
1507,일오공칠
1537,1537
153only,일오삼온니
1FLR,원플러
1SofT,원소프트
1stRUMOR,퍼스트루머
2016/,2016/
2020JIA,2020지아
210x297,이일공X이구칠
21MAR80,이일삼팔공
23.5,이십삼점오
23.65,이십삼점육오
247SEOUL,247서울
250Design,250디자인
2CUBE,투큐브
2DELLO,투델로
2MOMENT7,투모먼트세븐
2NDLIFE,세컨라이프
2ndSWBD,소윙바운더러리스세컨
2nul,이널
2PJT,이피제이티
320SHOWROOM,320쇼룸
32DAWN,써티투던
33MusemenT,33뮤즈먼트
377PLACE,377플레이스
38comeoncommon,삼팔컴온커먼
3FISH,쓰리피쉬
3JECT,쓰리젝트
3RD,쓰리알디
433ACTS,사삼삼액츠
45DO,사십오도
47brand,47브랜드
4monster,4몬스터
4ourb,사비
4T2ND,포티세컨드
4XR,포엑스알
5149,5149
5252byo!oi,오이오이바이오아이오아이
5PENING,오프닝
601street,육공일스트리트
6ft,식스핏
707.STUDIO,707.
720,720
803STUDIO,팔공삼스튜디오
8221,8221
89ABLE,팔구에이블
8BALLTOWN,에잇볼타운
8DIVISION,에이트디비젼
"9by91,2",구바이구일이
月.style,월스타일
